ID,gender,has_a_car,has_a_property,children_count,income,employment_status,education_level,marital_status,dwelling,age,employment_length,job_title,family_member_count,is_high_risk,cluster
5009582,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,32,1,Sales staff,1.0,0,0
5009583,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,32,1,Sales staff,1.0,0,0
5009584,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,32,1,Sales staff,1.0,0,0
5009585,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,39,2,Sales staff,1.0,0,0
5009593,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,48,2,Core staff,2.0,0,0
5009595,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,48,2,Core staff,2.0,0,0
5009597,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,48,2,Core staff,2.0,0,1
5009599,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,48,2,Core staff,2.0,0,0
5009600,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,48,2,Core staff,2.0,0,1
5009602,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,37,7,Sales staff,2.0,0,1
5009603,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,35,10,Sales staff,3.0,0,0
5009607,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,0
5009608,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,2
5009609,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,0
5009611,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,0
5009612,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,2
5009613,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,34,2,High skill tech staff,4.0,0,2
5009620,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,0,Drivers,2.0,0,1
5009622,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,0,Drivers,2.0,0,1
5009623,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,0,Drivers,2.0,0,0
5009625,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,53,9,Laborers,2.0,0,1
5009627,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,53,9,Laborers,2.0,0,0
5009628,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,53,9,Laborers,2.0,1,1
5009629,F,N,N,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,53,9,Laborers,2.0,0,1
5009631,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,27,5,Laborers,2.0,0,0
5009633,M,Y,N,1,144000.0,Working,Incomplete higher,Married,House / apartment,27,0,Drivers,3.0,0,0
5009637,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,Unemployee,2.0,0,1
5009639,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,Unemployee,2.0,0,1
5009664,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,53,0,Unemployee,1.0,0,0
5009665,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,53,0,Unemployee,1.0,0,0
5009666,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,53,0,Unemployee,1.0,0,0
5009673,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009674,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009676,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009677,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009678,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009680,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009681,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009682,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,2
5009683,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009684,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009685,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009686,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,0
5009687,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,Unemployee,1.0,0,1
5009689,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64,0,Unemployee,1.0,0,2
5009690,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64,0,Unemployee,1.0,0,0
5009691,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64,0,Unemployee,1.0,0,0
5009694,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,36,4,Managers,2.0,0,0
5009698,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,36,4,Managers,2.0,0,0
5090752,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,36,4,Managers,2.0,0,0
5009705,F,N,N,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,0
5009724,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,27,6,Sales staff,2.0,0,1
5009727,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,27,6,Sales staff,2.0,0,1
5009732,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,53,20,Managers,2.0,0,1
5009733,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,53,20,Managers,2.0,0,1
5009734,F,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,53,20,Managers,2.0,0,1
5009743,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,34,6,Sales staff,2.0,0,0
5009757,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,25,4,Laborers,1.0,0,0
5009758,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,25,4,Laborers,1.0,0,0
5009766,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,39,8,Laborers,1.0,0,0
5009768,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,39,8,Laborers,1.0,0,0
5009773,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,39,8,Laborers,1.0,0,0
5009774,M,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,39,8,Laborers,1.0,0,2
5009783,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,41,18,Core staff,4.0,0,0
5009784,M,Y,N,2,445500.0,State servant,Higher education,Married,Municipal apartment,41,18,Core staff,4.0,0,0
5009790,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,61,0,Unemployee,1.0,0,2
5009792,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,61,0,Unemployee,1.0,0,1
5009806,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,0
5009807,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,2
5009808,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,2
5009809,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,2
5009810,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,1
5009811,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,0
5009812,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,2
5009816,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,0
5009817,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,0
5090773,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,32,9,Sales staff,3.0,0,2
5009822,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,41,15,Cooking staff,2.0,0,0
5009823,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,41,15,Cooking staff,2.0,0,0
5009824,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,41,15,Cooking staff,2.0,0,0
5009826,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Sales staff,2.0,0,0
5009827,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Sales staff,2.0,0,2
5009828,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Sales staff,2.0,0,0
5009829,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Sales staff,2.0,0,2
5009830,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Sales staff,2.0,0,2
5009831,M,Y,N,0,166500.0,Working,Higher education,Married,With parents,28,4,Core staff,2.0,0,0
5009833,M,Y,N,0,166500.0,Working,Higher education,Married,With parents,28,4,Core staff,2.0,0,1
5009836,M,Y,N,0,166500.0,Working,Higher education,Married,With parents,28,4,Core staff,2.0,0,1
5009839,M,Y,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35,1,Laborers,2.0,0,1
5009841,M,Y,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35,1,Laborers,2.0,0,1
5009843,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,49,4,Sales staff,1.0,0,0
5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44,0,Security staff,2.0,0,1
5009846,M,N,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,34,1,Managers,2.0,0,1
5009848,F,N,N,0,99000.0,Commercial associate,Higher education,Married,House / apartment,28,1,Sales staff,2.0,0,0
5009849,F,N,N,0,99000.0,Commercial associate,Higher education,Married,House / apartment,28,1,Sales staff,2.0,0,0
5009850,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,28,1,Drivers,1.0,0,0
5009853,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,28,1,Drivers,1.0,0,1
5009857,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,28,1,Drivers,1.0,0,0
5009858,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,28,1,Drivers,1.0,0,0
5009859,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,28,1,Drivers,1.0,0,0
5009864,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,40,3,Managers,2.0,0,0
5009865,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,40,3,Managers,2.0,0,2
5009866,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,40,3,Managers,2.0,0,1
5009867,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,40,3,Managers,2.0,0,2
5009868,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,40,3,Managers,2.0,0,1
5009872,M,Y,N,2,427500.0,Commercial associate,Higher education,Married,House / apartment,42,17,Managers,4.0,0,1
5009873,M,Y,N,2,427500.0,Commercial associate,Higher education,Married,House / apartment,42,17,Managers,4.0,0,0
5009875,M,Y,N,2,427500.0,Commercial associate,Higher education,Married,House / apartment,42,17,Managers,4.0,0,0
5009882,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60,0,Unemployee,2.0,0,0
5009886,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60,0,Unemployee,2.0,0,0
5009887,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60,0,Unemployee,2.0,0,0
5009900,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009903,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009906,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009909,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009910,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009911,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53,10,Drivers,2.0,0,1
5009914,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35,1,Accountants,4.0,0,2
5009915,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35,1,Accountants,4.0,0,1
5009917,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35,1,Accountants,4.0,0,0
5009919,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35,1,Accountants,4.0,0,0
5009923,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,1
5009924,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,0
5009927,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,0
5009928,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,2
5009929,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,0
5009930,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,55,20,Laborers,2.0,0,2
5009938,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,29,6,Sales staff,4.0,1,0
5009946,F,Y,Y,2,90000.0,State servant,Secondary / secondary special,Married,House / apartment,35,12,Cooking staff,4.0,0,1
5009947,F,Y,Y,2,90000.0,State servant,Secondary / secondary special,Married,House / apartment,35,12,Cooking staff,4.0,0,1
5009950,F,Y,Y,2,90000.0,State servant,Secondary / secondary special,Married,House / apartment,35,12,Cooking staff,4.0,0,2
5009966,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,Medicine staff,2.0,0,0
5009967,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,Medicine staff,2.0,0,1
5009969,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,Medicine staff,2.0,0,1
5009970,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,Medicine staff,2.0,0,1
5009988,M,Y,Y,0,495000.0,Pensioner,Higher education,Single / not married,House / apartment,63,0,Unemployee,1.0,0,2
5009989,M,Y,Y,0,495000.0,Pensioner,Higher education,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5009990,M,Y,Y,0,495000.0,Pensioner,Higher education,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5009991,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Office apartment,40,6,Drivers,4.0,0,2
5009993,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,46,10,Managers,2.0,0,2
5009995,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38,1,Managers,3.0,0,0
5009997,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38,1,Managers,3.0,0,1
5009998,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38,1,Managers,3.0,0,1
5009999,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34,7,Accountants,3.0,0,1
5010000,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34,7,Accountants,3.0,0,1
5010001,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,34,5,Core staff,4.0,0,0
5010002,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,34,5,Core staff,4.0,0,1
5010009,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,30,9,Secretaries,3.0,0,0
5010026,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57,6,Laborers,2.0,0,0
5010027,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57,6,Laborers,2.0,0,0
5010028,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57,6,Laborers,2.0,0,1
5010047,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,60,23,Core staff,2.0,0,0
5010052,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,51,8,Cleaning staff,2.0,0,1
5010058,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47,6,Laborers,1.0,0,1
5010067,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,51,21,Core staff,1.0,0,0
5010068,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,51,21,Core staff,1.0,0,0
